Frame_id,synchrony_Neck_to_R-Sho,synchrony_Neck_to_L-Sho,synchrony_R-Sho_to_R-Elb,synchrony_R-Elb_to_R-Wr,synchrony_L-Sho_to_L-Elb,synchrony_L-Elb_to_L-Wr,synchrony_Neck_to_R-Hip,synchrony_R-Hip_to_R-Knee,synchrony_R-Knee_to_R-Ank,synchrony_Neck_to_L-Hip,synchrony_L-Hip_to_L-Knee,synchrony_L-Knee_to_L-Ank,synchrony_Neck_to_Nose,synchrony_Nose_to_R-Eye,synchrony_R-Eye_to_R-Ear,synchrony_Nose_to_L-Eye,synchrony_L-Eye_to_L-Ear,normalized_distance
710,0.025156432597030876,0.04171369303963849,0.008203981191186989,0.2764832928501982,0.042872143866773224,0.1977265477327213,0.016154046676985702,-1.0,-1.0,0.004644353692694151,-1.0,-1.0,0.005926066072997552,0.02660554190945152,0.09973846853541143,0.04080709861757844,0.07631260169790292,-1.0
711,0.0002983222052342399,0.028536463735937125,0.0313310952043074,0.24658177894320982,0.03270198619013458,0.1780749471353504,0.012298083639221054,-1.0,-1.0,0.005224624192422563,-1.0,-1.0,-1.0,0.04058755296283789,0.03110744075844713,0.011071368916076879,0.0070723890003148,-1.0
712,0.004153274073135624,0.007823941544828971,0.022862025597015136,0.17416637354754977,0.04409175281022488,0.26799833497834513,0.02307093434983669,-1.0,-1.0,0.00048051919573835564,-1.0,-1.0,-1.0,,0.05624817586332095,0.005583811140302803,0.03094301884763492,-1.0
713,0.025156432597030876,0.013222873019140357,0.04237192774194644,0.10734512299540418,0.09690429570143541,-1.0,0.026893584105939488,-1.0,-1.0,0.015246589303766597,-1.0,-1.0,0.01305106289250105,0.037750339005664935,0.05011963695617234,0.01979995259479901,0.0565306157946842,-1.0
714,0.003041084727098973,0.013222873019140357,0.043339563589534495,0.12894922732457062,0.10028388689109072,0.548589790347529,0.03274565511098141,-1.0,-1.0,0.009514982392493885,-1.0,-1.0,0.009843530921173932,0.103923758072174,0.006400250225007044,0.01979995259479901,0.04058755296283789,-1.0
715,-1.0,0.0028022414657498033,0.04320694954774269,0.14002392068292252,0.0949489429484181,-1.0,0.03304818708949138,-1.0,-1.0,0.024491294592395456,-1.0,-1.0,0.003461036215388715,0.14980952462705635,0.05175201762654663,0.01979995259479901,0.08540855012543938,-1.0
716,-1.0,0.01196390837952628,0.04034442678747349,0.14255984418995724,0.11574845361198446,-1.0,0.03454456310582615,-1.0,-1.0,0.015246589303766597,-1.0,-1.0,0.009843530921173932,0.11458623714977899,0.05175201762654663,0.010892841124351543,0.03801540784794983,-1.0
717,0.000926352549401302,0.014075327157747626,0.04237192774194644,0.12872822493108996,0.116618835189191,-1.0,0.03271217482775509,-1.0,-1.0,0.022887418477910267,-1.0,-1.0,0.024483500298082203,0.0070723890003148,0.09973846853541143,0.05502324007207701,0.03801540784794983,-1.0
718,0.00033261209018173906,0.014075327157747626,0.053818419173274644,0.1317553224210847,0.10570194172774365,-1.0,0.03271217482775509,-1.0,-1.0,0.022887418477910267,-1.0,-1.0,0.022803345730578246,,0.020064425834581227,0.04080709861757844,0.030943018847635288,-1.0
719,0.0006296923263111685,0.014075327157747626,0.043037237854191716,0.1317553224210847,0.11574845361198446,-1.0,0.0341654624835733,-1.0,-1.0,0.025361890177475758,-1.0,-1.0,0.012829955904523292,0.11458623714977899,0.020094695480880262,0.02660554190945152,0.05360985944340316,-1.0
720,-1.0,0.0,0.03058613055164111,0.09740252438368208,0.08958592063130283,0.5594750540253233,0.02259776052793866,-1.0,-1.0,0.013868710323747339,-1.0,-1.0,0.009392402562869806,0.02660554190945152,0.01563035325418492,0.04971421008802578,,-1.0
721,-1.0,0.038225335196756964,0.006249924750973114,0.08687771974829572,0.044892118786672666,-1.0,0.010766120497112834,-1.0,-1.0,0.002145549967494465,-1.0,-1.0,-1.0,0.06719309487228921,0.020064425834581227,0.07426548387260466,0.08395950147292285,-1.0
722,-1.0,0.068242697922173,0.02344903744289292,0.0585745116026669,0.03442613776884783,0.5366874547935037,0.011368711380112634,-1.0,-1.0,0.027405398777495784,-1.0,-1.0,0.03870731610389655,0.01979995259479901,0.006907967089502678,0.02660554190945152,0.07631260169790292,-1.0
723,-1.0,0.07986158625270391,0.03411728120487114,0.03747544248601556,0.0033008730853356515,-1.0,0.026609463810651362,-1.0,-1.0,0.03538294786351012,-1.0,-1.0,0.052701714666003964,0.01755756458914194,0.006907967089502678,0.14858774645270575,0.1498095246270563,-1.0
724,-1.0,0.08363790133203498,0.03411728120487114,0.029973692045628518,0.016031021105151387,-1.0,0.03141447080550404,-1.0,-1.0,0.04254960059000394,-1.0,-1.0,-1.0,0.07631260169790292,0.06775463744403333,0.0879806952403275,0.09182304846174698,-1.0
725,-1.0,0.11048693888353736,0.05501033718650865,0.022564014873947755,0.016745095991422532,0.5448038770259463,0.03610115908635144,-1.0,-1.0,0.04530260950004136,-1.0,-1.0,0.08342527031600319,0.03168759179196456,0.0833849906982182,0.11458623714977899,0.13791829829417424,-1.0
726,-1.0,0.12948409303022965,0.0737048612370229,0.024129110842718973,0.033458648383484536,0.5571181210205498,0.046593635824202825,-1.0,-1.0,0.05453794238935766,-1.0,-1.0,-1.0,0.009119506825613117,0.009480112204389603,0.14858774645270575,0.07408784406872311,-1.0
727,0.14790992187870997,0.10829478839528336,0.0845369358841994,0.0,0.04185712656401991,0.5703942652229317,0.05997474215406563,-1.0,-1.0,0.05934937213257767,-1.0,-1.0,0.12620118699333951,0.13084590929385914,0.03801540784794954,0.13084590929385914,0.09097315919417427,-1.0
728,-1.0,0.13506341879051204,0.0831577249389077,0.0,0.061107201161179577,0.5587982755880542,0.06427341664571903,-1.0,-1.0,0.06442510238447965,-1.0,-1.0,0.1269824204876039,0.15040044576662642,,0.1751932883621572,0.0809138192243546,-1.0
729,0.14790992187870997,0.12063297267653572,0.0831577249389077,0.0013398916333144518,0.052776660309737364,0.5778635526788933,0.06583254495140935,-1.0,-1.0,0.06442510238447965,-1.0,-1.0,0.12620118699333951,0.13084590929385914,0.03801540784794954,0.1751932883621572,0.0809138192243546,-1.0
730,-1.0,0.15901408419244525,0.09482537170119158,0.013536934704501617,0.0842208143377707,0.11757516253447634,0.07625951975298045,-1.0,-1.0,0.07212692923679005,-1.0,-1.0,0.14602778995119986,0.07631260169790292,0.03110744075844713,0.1617064945536814,0.19275085295129976,-1.0
731,-1.0,0.17334609579077537,0.1297797287661803,0.03892029243516492,0.12143007829876008,4.8868003196615526e-05,0.09787463898028625,-1.0,-1.0,0.09676920867737,-1.0,-1.0,0.16964889274172215,0.10241638234956653,0.030708556398089223,0.24411040782932353,0.25,-1.0
732,-1.0,0.17524531678375727,0.14455501060501666,0.057462867166468166,0.13899781121956328,0.09922731965588455,0.11760968341135515,-1.0,-1.0,0.11259135415743733,-1.0,-1.0,-1.0,0.14322348096714493,0.08540855012543938,0.29616820648624553,0.3919998065101323,-1.0
733,-1.0,0.18483064643689381,0.13473930692862812,0.08815231500474754,0.15824934376465885,0.23486102597282515,0.12463611279880851,-1.0,-1.0,0.11355476244374646,-1.0,-1.0,-1.0,0.2104165758394344,0.07342591916361554,-1.0,0.3380466499476932,-1.0
734,-1.0,0.17114329437336917,0.13959374243523634,0.070168289352595,0.13553869818485612,0.10241638234956676,0.1072765560750293,-1.0,-1.0,0.10059778198916618,-1.0,-1.0,0.19650514926234325,0.11561381025542111,0.08064833310474787,0.19440011221421472,0.20260685772251033,-1.0
735,-1.0,0.14328429068810922,0.07226844136522444,0.013536934704501617,0.14179295510232756,0.1585791517523177,0.08038561490565294,-1.0,-1.0,0.07003189242101217,-1.0,-1.0,0.15846511290646723,0.1980390041661486,0.07666380775566312,0.13084590929385914,0.25,-1.0
736,-1.0,0.09303194743511166,0.06767114196248361,0.14965602487505322,0.10365012131422731,0.14419599485166978,0.04982960956034587,-1.0,-1.0,0.045138526548632776,-1.0,-1.0,-1.0,0.1435056965701926,0.0585292067147598,0.2332622916434259,0.13446922590088584,-1.0
737,-1.0,0.0479488988252692,0.02405672002811759,0.156671582114675,0.053466670609658165,0.12164798800594068,0.0006538813443941633,-1.0,-1.0,0.008742982274164417,-1.0,-1.0,-1.0,0.1435056965701926,0.03718859614412225,0.21041657583943452,0.049535682296299934,-1.0
738,-1.0,0.016885553160704937,0.018378087043464747,0.20484385293148277,0.020837050222103172,0.12541187821471225,0.011642459814169693,-1.0,-1.0,0.009834005796081765,-1.0,-1.0,-1.0,0.06012070587197439,0.025627189928834806,0.0879806952403275,0.07631260169790292,-1.0
739,-1.0,0.0,0.04170276562518472,0.20718719222798324,0.0034152354185857056,0.13472202460958976,0.040720591790260434,-1.0,-1.0,0.032338289806687216,-1.0,-1.0,0.0020335191464187397,0.06719309487228939,0.08122707771462011,0.1094887713498818,0.047393142277489426,-1.0
740,-1.0,0.03260889135008169,0.05248394694426773,0.23237749655435114,0.0,0.14534203578899577,0.04766537568412403,-1.0,-1.0,0.041502923510394266,-1.0,-1.0,-1.0,0.10778064783512743,0.014033982842329469,0.04058755296283789,0.0070723890003148,-1.0
741,-1.0,0.03260889135008169,0.02991153281721103,0.1926651302344107,0.004070991441122533,0.1130734952670491,0.04766537568412403,-1.0,-1.0,0.041502923510394266,-1.0,-1.0,0.001044257735360918,0.06535837240215737,0.05011963695617234,0.06719309487228921,0.03801540784794954,-1.0
742,-1.0,0.03260889135008169,0.027005362072769382,0.1898474827565256,0.004070991441122533,0.09381550624413357,0.042587369805208934,-1.0,-1.0,0.03960782207922353,-1.0,-1.0,0.0015452697342889917,0.058285983401842024,0.05011963695617234,0.06365281442156953,0.03110744075844713,-1.0
743,-1.0,0.03260889135008169,0.02991153281721103,0.22616772878090027,0.004070991441122533,0.09381550624413357,0.042587369805208934,-1.0,-1.0,0.03753060323848089,-1.0,-1.0,0.0015452697342889917,0.058285983401842024,0.10349114434129775,0.06365281442156953,0.03110744075844713,-1.0
744,-1.0,0.03088859590727532,0.027005362072769382,0.21922795645934096,0.013992191806745841,0.10241638234956676,0.03745112336129135,-1.0,-1.0,0.03182313861142468,-1.0,-1.0,0.011302846816191146,0.06719309487228939,0.11929300500817873,0.13084590929385914,0.03110744075844713,-1.0
745,-1.0,0.003590395730385312,0.02868457567842223,0.21071588652943313,0.015016550480117555,0.11915409070614082,0.03875242306123144,-1.0,-1.0,0.031167369538825804,-1.0,-1.0,0.010707163167345424,0.09277357907774232,0.014033982842329469,0.047393142277489426,0.030708556398089223,-1.0
746,-1.0,0.0028022414657498033,0.04112093555966182,0.19509013256430147,0.007087795012565301,0.113151326168049,0.03875242306123144,-1.0,-1.0,0.029168511561596337,-1.0,-1.0,-1.0,0.02660554190945152,0.04516723530086645,0.05502324007207701,0.08540855012543938,-1.0
747,-1.0,0.0007801697274215483,0.06380120508388307,0.14219190659917252,0.018145695862944764,0.0626149253083103,0.026340390998578468,-1.0,-1.0,0.028566930973772185,-1.0,-1.0,0.025097102212029515,0.017698430439004306,0.043211669866670764,0.012846389140026594,,-1.0
748,-1.0,0.001494401631651361,0.059034549511232284,0.1083469361481235,0.020033219567948315,0.023775861018458258,0.026340390998578468,-1.0,-1.0,0.03901940317529653,-1.0,-1.0,0.024388277924533314,0.06719309487228939,0.14479149727976093,0.09105300185574884,0.06221488151689495,-1.0
749,-1.0,0.001494401631651361,0.06275743199139243,0.06339943293778852,0.022060720522421383,0.015140054334717415,0.02327469766644988,-1.0,-1.0,0.02656807299654285,-1.0,-1.0,0.023530825674257204,0.10800019348986771,0.11561381025542111,0.035223287477277265,0.08735561662176856,-1.0
750,-1.0,0.016885553160704937,0.050220403418333365,0.07952161223038806,0.02016231557266781,0.08108989489614196,0.022402575553721233,-1.0,-1.0,0.04279070177683883,-1.0,-1.0,0.013141853141073133,0.11458623714977899,0.11561381025542111,0.09105300185574884,0.07850058303593693,-1.0
751,-1.0,0.0007801697274215483,0.030134371580221902,0.17129962489127623,0.021072126155235862,0.13561753465712278,0.021192606942389895,-1.0,-1.0,0.025547817334287445,-1.0,-1.0,0.012028453493916567,0.06719309487228939,0.1520983487296207,0.05502324007207701,0.09683572882615911,-1.0
752,-1.0,0.016885553160704937,0.037637504516841586,0.2357482055821232,0.009835118619893012,0.12246692974886367,0.03379093280830176,-1.0,-1.0,0.02649015256962499,-1.0,-1.0,0.024388277924533314,0.10778064783512743,0.14479149727976093,0.047393142277489426,0.09683572882615911,-1.0
753,-1.0,0.016885553160704937,0.04034442678747349,0.24358376477871857,0.006955275390100561,0.13668685282948703,0.026340390998578468,-1.0,-1.0,0.025547817334287445,-1.0,-1.0,0.025097102212029515,0.058285983401842024,0.03226440026576498,0.029735729701500218,0.03817982975876233,-1.0
754,-1.0,0.01703603056181077,0.03792732009889773,0.23784823749924244,0.00997738328752325,0.10991028887892242,0.03788573482160962,-1.0,-1.0,0.0367336608064637,-1.0,-1.0,0.035539062289024544,0.10778064783512743,0.0803905227781437,0.049535682296299934,0.0692402126975881,-1.0
755,-1.0,0.0007801697274215483,0.03159074642286354,0.20477762700937074,0.010198100948053908,0.059711249961421485,0.04210207498419568,-1.0,-1.0,0.05340173744660868,-1.0,-1.0,0.02579826090255805,0.02660554190945152,0.06365281442156988,0.047393142277489426,0.13284321749258757,-1.0
756,-1.0,0.01703603056181077,0.04089986454412355,0.21709097038693848,0.013473992385801938,0.08637744199049327,0.03798475467374028,-1.0,-1.0,0.03823800134043501,-1.0,-1.0,0.011803862340451545,0.061828829386728894,0.011691818587718414,0.04058755296283789,0.03110744075844713,-1.0
757,-1.0,0.017665722888134245,0.016623475083704445,0.22911562054340914,0.03376779059079215,0.15091799902085803,0.02501926444382663,-1.0,-1.0,0.02092842097969221,-1.0,-1.0,0.011803862340451545,0.009642803271822977,0.08838239950723599,,0.11432800954585287,-1.0
758,-1.0,0.03186655665801368,0.018720507215443286,0.21899463945424233,0.05854121597082751,0.18521562384930143,0.01945061182180347,-1.0,-1.0,0.013136649984356355,-1.0,-1.0,-1.0,0.11458623714977899,0.06388631467323586,0.10241638234956667,0.04032075327717446,-1.0
759,0.04772630925793348,0.029340225713583953,0.01797747005338869,0.21070065419880477,0.05473596378251756,0.18344032678851813,0.002779134734744095,-1.0,-1.0,0.0010380625342454926,-1.0,-1.0,0.024762500380307983,0.06617341906650877,0.0965831772517959,0.04984792563831333,0.03735751718394192,-1.0
760,-1.0,0.0605647551110845,0.009864447369762115,0.19318986973843086,0.05162396599081141,0.10551502862544779,0.016454225060028072,-1.0,-1.0,0.006699244715709169,-1.0,-1.0,-1.0,0.06719309487228939,0.10349114434129775,0.1094887713498818,0.10300730348913677,-1.0
761,-1.0,0.06321054981044703,0.00933930054087033,0.19174122076282568,0.04480919722713077,0.00155791848165646,0.022402575553721233,-1.0,-1.0,0.019515779960672573,-1.0,-1.0,-1.0,0.04058755296283789,0.047317945046149903,0.10241638234956667,0.10300730348913677,-1.0
762,-1.0,0.06321054981044703,0.019976926967110467,0.18398008625689688,0.028011483735357893,0.17610979383399974,0.010712550879957341,-1.0,-1.0,0.021359858398352458,-1.0,-1.0,-1.0,0.11458623714977899,0.04808445400635494,0.0,,-1.0
763,-1.0,0.04992531680775457,0.03768216532828832,0.1078827865168246,0.03246039926707126,-1.0,0.023141802379408855,-1.0,-1.0,0.036023435886433045,-1.0,-1.0,0.014659418524335536,0.13579974878009182,0.09175390327196159,0.18667943513636379,0.061828829386728706,-1.0
764,-1.0,0.03383704414462246,0.02748133474337004,0.05085200302150229,0.0063478252556370355,0.2104165758394344,0.023220356448982064,-1.0,-1.0,0.03778317993081185,-1.0,-1.0,-1.0,0.1435056965701926,-1.0,0.14858774645270575,0.022268907330190255,-1.0
765,-1.0,0.03383704414462246,0.01961766443338456,0.0026378668457895387,0.009627647479652625,0.4171879181084097,0.018479021713152636,-1.0,-1.0,0.024948291281165377,-1.0,-1.0,-1.0,0.10778064783512743,0.0803905227781437,0.14858774645270575,0.00257214511489164,-1.0
766,0.04725317080351079,0.05486590901677204,0.015348891487277916,0.8077931823891906,0.018041814737828028,0.8156477106373811,0.028523266816828156,-1.0,-1.0,0.027979509546403797,-1.0,-1.0,0.02643749022413311,0.07426548387260451,0.01590225125617584,0.0879806952403275,0.00257214511489164,-1.0
767,0.048554318795409675,0.053448898554566124,0.024378480309111265,0.6971174906636537,0.03998238100371281,0.5754246086046833,0.019622358490373856,-1.0,-1.0,0.019194260682510778,-1.0,-1.0,-1.0,0.029177687024340305,0.035223287477277265,0.16960947722185618,0.061828829386728706,-1.0
768,0.05077675255032256,0.06424738616358928,0.031411053780262876,0.131789888015392,0.007227229342785027,0.4338651904694903,0.036190354225641846,-1.0,-1.0,0.03610747933141423,-1.0,-1.0,0.06297602636711333,,0.029735729701500218,0.09887353636468015,0.032182202750178614,-1.0
769,0.02902421129752073,0.06446951445006095,0.13238873947149596,0.5835910657344362,0.05129981518228433,0.8118456115463774,0.07634239886428311,-1.0,-1.0,0.0592296671374608,-1.0,-1.0,0.07702331331361338,0.11507258249018286,0.08709884550147759,0.10241638234956667,0.1169001546607411,-1.0
770,0.027879104034177503,0.009561722919760363,0.15188074228162513,0.762089920270232,0.08960429107682509,0.9855126253573969,0.1092796079030451,-1.0,-1.0,0.09498079658896892,-1.0,-1.0,0.09426613617982116,0.10400121357410494,-1.0,0.16524934053856785,0.1980390041661486,-1.0
771,0.027879104034177503,0.02435552228736561,0.15794694507169993,0.9263486730745497,0.06817496146683645,0.909075835242371,0.12071368373316663,-1.0,-1.0,0.1098438048254711,-1.0,-1.0,0.10833913852303566,0.09478628455497912,-1.0,0.10778064783512743,0.139169061990932,-1.0
772,-1.0,0.04516723530086669,0.08762101251502652,0.5151491860013545,0.030176165001986336,0.777694780304932,0.10482122310730557,-1.0,-1.0,0.07359737920751747,-1.0,-1.0,0.106052162698388,0.18431279518777088,0.10019047537294352,0.2058368935014058,0.06248175213124104,-1.0
773,0.07180795488374622,0.06283295818900109,0.07616634135297524,0.9093455101286387,0.022639358286585188,0.4243786775079722,0.08520661745964857,-1.0,-1.0,0.056486080399692114,-1.0,-1.0,0.052701714666003964,0.07631260169790292,0.0479840634170594,0.0879806952403275,0.16170649455368136,-1.0
774,0.08248020937917275,0.07936261498572215,0.03716555168429297,0.9266315205643988,0.04826580470966698,0.33199911577156443,0.05744160484086085,-1.0,-1.0,0.03602935066001654,-1.0,-1.0,0.025901998084077657,0.03168759179196456,0.1265609741030161,0.047393142277489426,0.09001150083239576,-1.0
775,0.0931161341261357,0.09071206222317928,0.08217383553409552,0.9271710655658097,0.01792135322638616,0.40069392977500584,0.04052197849282851,-1.0,-1.0,0.014323928378320295,-1.0,-1.0,0.037110332371850935,0.004914476016713584,0.10241638234956653,0.04032075327717446,0.0959090943246955,-1.0
776,0.0748188068571319,0.07469248902278183,0.08365437694556975,0.9707252221063173,0.07148517372657505,0.4678264973314379,0.01581541735596119,-1.0,-1.0,0.004053394680516282,-1.0,-1.0,0.037634158064554675,0.03572504873506496,0.13386782555287574,0.005583811140298773,0.0959090943246955,-1.0
777,0.024011871511242403,0.021230207986839642,0.09305519462633627,0.9673152762655857,0.08537789711618872,-1.0,0.06323066933397273,-1.0,-1.0,0.03945224299191891,-1.0,-1.0,9.334209459797526e-05,0.061828829386728706,0.16932692304133637,0.02176804924481834,0.0946542655312536,-1.0
778,0.03779234837041384,0.024629816913124866,0.067373231790284,0.9500502669239577,0.06393993407082217,-1.0,0.0961517689596818,-1.0,-1.0,0.06334861707070313,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
779,0.02344580142836257,0.039458516081820855,0.04657914626515306,-1.0,-1.0,-1.0,0.07830679411369726,-1.0,-1.0,0.05714920009975921,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
780,0.03768384660606069,0.10238385195763275,0.051960385727910424,-1.0,-1.0,-1.0,0.07802936075192214,-1.0,-1.0,0.05981911438486016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
781,0.03186702575144075,-1.0,0.02931277450901994,-1.0,-1.0,-1.0,0.06117133061492312,-1.0,-1.0,0.04490269897909789,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
